x,y,Position
-28.562088,-3.3679447,Big Data Engineer
-23.59233,-20.392128,Data Scientist
-29.956789,8.928857,Expert Applied Scientist @ IT - Applied Machine Learning Research
-30.048302,-1.5550278,Data Scientist II
-26.007994,4.0894938,"Data Architect, Data Lake & Analytics"
-20.213465,14.707926,Site Reliability Engineer
18.892868,-23.940598,Analista de datos
-23.58942,-20.40379,Data Scientist
-9.468952,5.8079314,IT Enterprise Applications Global Director
-21.179699,-9.556885,Data Science Manager
-20.07848,-1.9890361,BI Consultant
18.452707,9.521521,Coordinación de Ingresos
32.015812,2.1210306,Jefe de planta
-31.100937,-1.3768439,Data Scientist Junior
-3.275974,17.36368,Product Owner
12.191722,-18.451874,Analista de Administración de Personal
-22.423203,-13.926112,Senior Data Scientist
-17.174063,4.816824,Tech lead
-14.581981,-9.375816,"Coordinator, OOH & Media Analytics"
-23.58942,-20.40379,Data Scientist
-19.722195,-14.881932,Senior Data Analyst
-23.58942,-20.40379,Data Scientist
-23.58942,-20.40379,Data Scientist
19.860664,-0.5875418,Subgerente BI
-23.58942,-20.40379,Data Scientist
1.6144301,-8.946869,Tecnólogo de Mantenimiento de Sistemas Informáticos.
-29.506546,0.14157209,Data Analyst & AI - Data Scientist
-23.229208,-20.26147,Data Scientist
-19.05095,-2.3135455,Marketing Intelligence and Operations Manager
-23.93511,-11.821097,Associate Data Scientist
-21.980183,-2.5835426,Analytics Consultant
-29.04969,2.0298097,Data Science
20.243286,-18.441692,Gerente de tecnología y analítica
-14.645014,-22.003925,Data Analyst
-24.393768,-0.33876792,Consultor Data Engineer Sr. - BI & Big Data
-25.26724,-3.822085,Ssr. Data Engineer
30.84007,-3.021543,Jefe de proyectos
-23.348154,-19.50942,Data Scientist 
18.80711,-22.647785,Ingeniero de Datos
9.6654625,15.578947,Camarera
-11.751033,17.818335,Studentin
-24.197895,-6.9932456,Data Science Consultant
-14.463813,15.346579,Client Analyst Intern
-1.862113,-6.9501815,Coordinador BI & Insights
-8.376137,-19.348675,Director of A.I
-28.414639,-3.2411325,Data Scientist & Engineering Lead
-22.89473,1.0600997,Profesional Business Intelligence
-26.726105,2.502729,Stadistical analyst
-21.651447,2.7287583,Quality Analyst
-6.4984264,13.690399,Supply head & Management Control
-24.586487,-11.763346,Data Scientist Senior
-20.829395,21.740644,Gerente Data & Analytics
-29.039484,-2.5049036,Data scientist/ML engineer
-33.37395,10.762393,Machine Learning Engineer
-30.08405,-13.595699,Data Engineer
-31.100937,-1.3768439,Data Scientist Junior
16.484495,-4.5391655,Ingeniero de Control de Procesos
-12.254572,22.089062,Course Creator - Coursera Project Network
-12.560521,-14.48989,Head of Advanced Analytics & Co-founder
-24.869705,-19.68215,Data Scientist
-27.573801,-3.963648,Solution Analyst | Data Scientist
-29.933228,-12.78833,Data Engineer
5.310516,-11.839892,Coordinadora de HR Talentos Académicos
-29.933228,-12.78833,Data Engineer
-11.153189,-10.474231,Project Manager
-14.734215,-22.009825,Data Analyst
-11.733336,24.019726,Piping and Pipe Supports Engineer
-12.659481,-14.475937,Co-Founder / Data Strategy & Analytics
-24.869705,-19.68215,Data Scientist 
-24.869705,-19.68215,Data Scientist
-17.167988,5.2018833,Technology Specialist Lead 
-32.18989,5.6825247,Data Scientist and Machine Learning  Engineer
-24.869705,-19.68215,Data Scientist
-17.932413,-7.132893,"Finance, Data Analyst Senior"
-16.383146,2.0725834,Data Steward Lead de Omnichannel Supply Chain
-25.032818,-21.136482,Data Scientist
-19.365805,-10.169906,Lead Data Scientist | Information Technology Manager
-14.648078,-22.00387,Data Analyst
-25.34122,-3.3840296,Associate Data Scientist - CoE Advanced Analytics
-18.019361,12.777603,Specialist Numerical Modeler
21.989786,-12.494727,Profesora de refuerzo
-23.251953,-1.6830012,Solutions Specialist & Big Data Solution Architect
-31.816986,-6.2877173,Senior Data Science Engineer
-28.756403,4.177463,Tutor Data Science
-22.587992,-22.207226,Data Scientist
-14.6904,-22.007439,Data Analyst
-25.85768,5.352241,Data Product Manager
-16.62562,-10.975577,Data & AI Director
-23.240038,-21.63511,Data Scientist
-6.0189657,-7.8875165,Director Of Business Development
-26.198013,-9.025728,Data Science Senior Analyst | Applied Intelligence
0.75992507,-13.943478,Desarrollador de back-end
-22.435566,-13.9117155,Senior Data Scientist
-23.240038,-21.63511,Data Scientist
-29.704098,-11.8927,Data Engineer
-20.090523,18.825018,Team Leader Data Research
-3.7394667,5.9912596,Head of Management Control
-31.498415,-2.5830624,Intern Data Engineer
-23.240038,-21.63511,Data Scientist
-0.50270164,-10.332272,Líder de Business Intelligence
-30.043945,-11.6330805,Data Engineer
-23.240038,-21.63511,Data Scientist 
-23.765224,-2.6845396,Data & Analytics Manager
1.3969171,17.320139,CEO and Founder
18.782637,-22.950935,Líder de Ingeniería de datos
-22.405622,-13.87716,Senior Data Scientist
-29.080954,-6.5260286,SSr. Data Science Engineer
-18.961538,-10.804902,Team Lead Data Scientist
-23.240038,-21.63511,Data Scientist
-22.939217,6.8838706,Senior Software Development Engineer
-25.968224,5.2309904,Data Project Manager
-12.371768,-3.9215398,Senior Customer Manager
-26.862139,5.266078,Data Testing and Monitoring Evangelist
5.2669163,0.8322543,Gerente CRM
-22.4273,-13.916917,Senior Data Scientist
-28.283484,3.0918682,Subject Matter Expert - Data & AI
-25.9162,3.394956,Data & Analytics Lead
-18.77828,-8.609874,Data Architect Semi Senior
19.155836,-13.556691,Operador de Compras
-14.948217,-22.021875,Data Analyst
-8.530032,2.5955467,Business Development Manager
-18.511267,-2.944763,CRM Business Analitycs Senior
-14.900653,-14.793166,Head of Data Science
-24.952192,-10.525077,Data Scientist Sr
-22.400486,-13.882773,Senior Data Scientist
4.2938004,-11.41113,Gerente Senior Estrategia de Clientes y Digital
-29.254457,-8.324638,Data Engineer Expert
-25.259733,-4.4298716,Sr. Modeling analyst
7.0655684,-12.61761,Consultor de empresas
15.349922,-5.7463884,Ingeniera de Proyectos B
-20.508656,-6.121666,BI & Analytics Specialist
-23.297789,-19.227657,Data Scientist
-14.241901,-1.3215684,Senior Business Consultant
-24.219103,2.0371075,Data Analyst - Advanced Analytics Ecommerce
-14.80581,-13.425068,Head of Data & Analytics
-25.971102,4.497804,"Data Analytics Manager, CDO"
-23.297789,-19.227657,Data Scientist
-26.789114,5.997904,Cloud Data Architect
-20.281414,20.228634,Lead CoE Data & Corporate Data Governance
-15.075419,-14.683914,Director of Data Science
-21.234802,9.544552,DevOps Engineer
0.29826644,-10.073558,Jefe de Desarrollo de Productos & Data Science
-24.398212,-6.6429944,Data scientist / Consultant
-11.138055,17.217346,Professor
-14.900666,-14.7932415,Head of Data Science
-29.401518,-8.44409,Data Science Engineer
-21.7761,-21.66139,Data Scientist
-14.863788,-12.7834425,Head of Advanced Analytics
-2.1156325,-9.067479,Consultant Data Science & Analytics Chile
-1.150728,22.569326,(Ingeniero de datos) Modelador de estrategia de datos en BCI
-8.204968,23.274643,Regional CRM & Customer Value Manager
25.778706,-3.692202,Gerente de Proyectos
-22.39976,-13.881772,Senior Data Scientist
-22.210712,-20.355143,Data Scientist
-26.17909,-6.8078833,Data Engineering Manager
-22.398762,-13.880756,Senior Data Scientist
-22.443336,-0.41705123,Consultor Data & Analytics
-23.158592,-3.0581079,Data & Analytics Project Leader at NTT DATA Europe & LATAM
-19.756996,21.261572,Analytics Manager
-23.55155,1.7381673,Jefe Business Intelligence
-15.083712,-15.299618,Chief Data Scientist
-1.7966213,14.477213,Squad Leader
-22.384653,-20.137423,Data Scientist
-22.397757,-13.883163,Senior Data Scientist
-20.370918,-12.36358,Principal Data Scientist
-18.812057,-7.933835,Customer Data Senior Specialist
-20.810953,-0.56287295,Deputy Manager Business Intelligence and Analytics
-22.393236,-13.888166,Senior Data Scientist
-2.6249344,-11.338663,"Ingeniero BI, Tableau Server, Prep y Desktop. Modelos, Preparación y Visualización de Datos. "
0.3385453,-7.921431,Gerente Corporativo de Data & Analytics
-32.490765,5.1237874,Machine Learning Engineer
-1.2559196,-8.304076,Data Scientist - People Analytics - Recursos Humanos
-22.743237,-19.57306,Data Scientist
-0.2525114,-10.343042,Jefe de Business Intelligence
-19.722195,-14.881932,Senior Data Analyst
-0.59953445,-8.137603,Data Scientist Corporativo
-28.869307,8.529384,Senior Analytics and AI/ML Customer Engineer for Google Cloud
7.2700872,3.2247162,Experto en Ciberseguridad e Inteligencia Artificial
-8.325031,9.028371,Manager Technology Strategy & Advisory
-23.887636,9.151996,Senior Software Engineering
-25.787758,-6.3067193,Data Architect
-32.558086,-6.4057837,Senior Data Engineer
-19.344545,-13.473825,Senior Fellow Data Scientist
-22.400242,-13.877094,Senior Data Scientist
-19.519293,5.851056,Engineer
-19.927578,10.603834,Associate System Engineer
4.0265346,20.226612,Co-Founder
-22.39844,-13.882503,Senior Data Scientist
6.361204,17.271736,Desarrollador Full Stack
-3.4039268,-16.778141,Consultor Senior
-19.727785,21.892817,Jefa Analytics
-20.603012,-0.2988589,Senior Manager Business Intelligence GCM
-22.679811,-19.66698,Data Scientist
-22.404066,-13.873266,Senior Data Scientist
0.5412963,-7.664495,Subgerente de Data Science
-14.926465,-22.034294,Data Analyst
-22.464302,-19.93418,Data Scientist
0.73470414,-7.6856923,Jefe de Analytics
-1.1701771,-9.786914,Desarrollador Business Intelligence
-23.216675,-3.1610534,Director Data Scientist - Visa Consulting & Analytics
-22.42989,-13.892384,Senior Data Scientist
-1.2101153,4.252419,Chief Executive Officer
-22.400295,-13.879327,Senior Data Scientist
10.650124,-8.898451,Jefe de BI y Clientes – Comercial
22.168013,-11.335514,Operador de almacén
-20.370785,-12.363618,Principal Data Scientist
-1.4537659,-7.6947002,Senior Data Scientist | Digital Access at Suramericana
-14.80581,-13.425065,Head of Data & Analytics
-19.643467,24.234499,Analista senior scoring
-23.297789,-19.227657,Data Scientist
-25.782469,2.3188713,Data Science Senior - HUB Regional Advanced Analytics para Latinoamérica.
30.839602,-3.0218892,Jefe de proyectos
-22.391926,-13.886342,Senior Data Scientist
-22.587992,-22.207226,Data Scientist
-6.8041005,11.263306,Growth Marketing Manager
-2.22875,2.105908,CTO
-8.3137455,-12.55289,Head Of Engineering
15.927435,3.1334836,"Subgerente de Operaciones, Automatización y Mejora Continua"
-22.587992,-22.207226,Data Scientist
-27.818794,2.7999616,Head Data Science & Quantitative Research
-25.507133,-8.598415,Specialist Data Science 
-22.391926,-13.886342,Senior Data Scientist
6.4651012,-18.550661,Supervisor Base de Datos
-32.01282,-6.330355,Senior Data Scientist Engineer
-18.261478,21.947912,Product Manager Analytics
-12.7601185,16.750761,Master Degree Student
-30.104761,-12.479908,Data Engineer
-25.789354,-6.308809,Data Architect
-32.57706,7.530063,Senior Machine Learning Engineer
-31.086472,-5.827809,Semi Senior Data Engineer.
-16.614408,-5.5472198,Business Analyst Senior
17.1678,2.5614538,Encargado de Productos Tecnológicos
-20.544832,-11.840313,Lead Data Scientist
-21.764904,-0.08788141,Senior Customer Intelligence
-0.44959295,-8.215962,Consultor de Data Science
-31.702433,9.098667,Machine Learning Research Engineer
-0.19328588,-8.149752,Lider de Analytics y Data Scientist
-22.42623,-20.703714,Data Scientist
-15.8669195,4.022356,Product Consultant Engineer
-22.42623,-20.703714,Data Scientist
-33.148483,-10.621978,Data Engineer
-1.2738485,14.952504,Board Member
-14.900666,-14.7932415,Head of Data Science
-15.487626,16.73233,Recruiter IT
-31.519629,-1.7072093,Data Science Intern
-4.9938426,-7.3245964,Head Of Marketing
-1.7874669,-6.787973,Head of Data Analytics - Financial Services - Chile
-14.535159,-9.135026,"Associate Manager, Campaign analytics"
-22.419268,-13.902713,Senior Data Scientist
-14.565279,-11.967832,Head Of Business Intelligence and Data Analyst
-22.69082,-21.216753,Data Scientist
-18.088598,-18.281597,Specialist Data Scientist
-25.892082,3.6418755,Data Analytics Lead
-22.611334,-21.130188,Data scientist
30.852499,-3.1325974,Jefe de Proyectos BI
-22.611334,-21.130188,Data Scientist
-22.611334,-21.130188,Data Scientist
-22.611334,-21.130188,Data Scientist
15.789252,11.86404,Subgerente Modelos Estadísticos
-2.230336,-9.529197,Analista Business Intelligence
-28.7802,-3.8193688,Data Engineer vía 23people
-28.562088,-3.3679447,Big Data Engineer
-22.394695,-13.884333,Senior Data Scientist
-30.883064,-13.686266,Data Engineer
-22.611334,-21.130188,Data Scientist
-24.586487,-11.763348,Data Scientist Senior
-24.465963,-19.47532,Data Scientist
-17.174063,4.816824,Tech Lead 
-24.465963,-19.47532,Data Scientist
-25.939114,5.3251066,Data Delivery Manager
19.54739,-5.3502545,Coordinador de Demanda - Repuestos
-25.0328,-21.136396,Data Scientist
-25.0328,-21.136396,Data Scientist
-15.602589,-14.042551,Data & Research Director 
-22.407982,-20.622314,Data Scientist
-22.417202,-20.22015,Data Scientist
-38.90901,-8.046616,Data Engineer
-19.04048,11.976365,Engineer A&I
-22.396416,-13.88625,Senior Data Scientist
-2.3897023,-11.3782215,Gerente de Analytics & BI
-18.180506,21.501425,SSr Business Analyst for E-commerce Product Management
-12.446238,-14.6152525,Head of Network Analysis
-1.6747326,-6.6610937,Head of Advanced Analytics - Chile & México
-33.85977,6.3425493,Machine Learning Engineer
4.273798,-9.149506,Analista Senior Cobranza
-21.79038,-5.713426,Business Intelligence Analyst
1.9847485,-5.497866,Profesor 
5.372553,-15.446793,Consultor en recursos humanos
-21.859688,-21.197672,Data Scientist
8.42418,11.4714365,Asesor
-28.518112,4.265856,Data scientist in financial risk models
-21.859688,-21.197672,Data Scientist
-14.900805,-14.793313,Head of Data Science
-5.399456,18.671318,Trader
-23.70941,-19.189253,Data Scientist
-23.70941,-19.189253,Data Scientist
-28.780157,-3.819291,Data Engineer vía 23people 
18.889868,-23.980001,Analista de Datos & Estudios
25.810274,-0.74798924,Gerente de Tecnologías
0.6798005,19.685202,CTO - Co-Founder
0.40687183,-7.729781,Gerente de Data Science
-22.432556,-20.734905,Data Scientist
-25.970886,3.7318673,Data Lead - A.i. & Data Exploitation 
21.20112,4.902586,Analista de Comercio Exterior
-5.5172973,4.1567006,Head of Talent Acquisition
-21.043604,10.2968855,MLOps Engineer
-18.96505,-10.848876,Data Science Technical Leader
-8.440453,-12.2619505,Head of Software Engineering
0.4678087,-15.109534,TECH LEAD DIGITAL Y DATOS
-16.819792,-11.221217,Insight & Analytics Trainee
-22.823893,-19.512861,Data Scientist
7.8544827,-0.7998697,Analista de segmentos senior wholesale
-14.900666,-14.7932415,Head of Data Science
-23.709764,-7.2247725,Senior Data Science Consultant
-14.929838,21.320091,Freelance
-15.083712,-15.299618,Chief Data Scientist
7.4472394,6.636908,Instructor adjunto
-13.020878,15.400419,Teacher Assistant
-17.988985,-7.114157,Senior Business Intelligence Analyst
-14.312906,24.825897,Backend .NET C# Developer
-19.835346,23.957705,Analista Data Quality
-7.8072505,21.631824,Head of Shopper Integrations
-24.582756,-18.526915,Data Scientist
-18.730581,22.639618,Big Data Manager
-19.51037,21.934944,Jefa Advanced Analytics Customer Experience
-22.952824,-19.406723,Data Scientist
-26.002478,-8.546546,"Data Scientist, Advanced analytics"
-24.582756,-18.526915,Data Scientist
16.219711,-0.8428446,Docente
-24.890491,-4.7573133,Data Analyst and Innovation Prospector
6.7929487,-14.578769,Consultor estadístico
1.3132013,16.843973,Owner & CEO
7.173083,2.3936772,Jefe Sistemas automatización
-22.408823,-13.877969,Senior Data Scientist
-37.172005,-2.529852,Software Engineer
-20.370918,-12.36358,Principal Data Scientist
-23.993221,-10.07061,Data Scientist Experto
14.903542,7.1093173,Analista Modelos de Riesgo
-22.952824,-19.406723,Data scientist 
-18.006012,12.771414,Senior Numerical Modeler
-22.401007,-13.881013,Senior Data Scientist
-32.059452,-10.195222,Data Engineer
-18.37273,3.9381974,Project Engineer 
-20.544832,-11.840218,Lead Data Scientist
-10.646667,-9.078993,Engineering Manager
9.496568,5.244227,Analista de Validación de Modelos
10.651622,-2.630146,Jefe de Planificación y Analisis Financiero
10.764123,-2.5964365,Analista de riesgos financieros
18.807106,-22.647728,Ingeniero de Datos
-0.76434726,-8.605631,Data Scientist - Dirección clientes y negocios
-21.71136,-21.358538,Data Scientist
-1.243369,15.14257,Founding Member
-20.565989,21.976479,Subgerente Analytics
-25.33922,-3.6934876,Data Scientist CMPC
-30.699354,-10.499871,Data Engineer
-29.478893,-2.2763844,Data Analyst/Data Science
-25.500237,-2.3156998,Expert Data Scientist | Engagement Manager
-19.722292,-14.881951,Senior Data Analyst
9.397714,-14.936953,Analista Senior en Gestión de Información
8.449736,4.496657,Líder Sistemas Automatización y Soluciones OEM's
-16.128252,4.0735826,Principal Technical Consultant
19.250391,-1.1724645,Emprendedor independiente
-13.282799,24.00184,"Redactor, copywriter"
-26.96337,-6.301132,Digital Analyst 
-23.587154,-21.806517,Data Scientist 
-33.356743,-10.762382,Data Engineer
-19.126446,-10.882041,Data Science Lead
-25.881918,-10.746293,Data Scientist EE
-24.744247,-19.645487,Data Scientist 
